username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Eric Harville,295364031,"Seattle, WA",1/19/2023 0:46,@Calmer_Than @ericareport How about we investigate Donald Trump and his family? You know kind of like how they're f… https://t.co/CJYkqumVFT,0,Twitter for Android,
Noom from Cheers,19435149,Seattle USA,1/19/2023 0:46,@laurenboebert He is correct ! You are in way over your head. Do you read the answers to your Tweets? Do you know w… https://t.co/SweKVNg3pP,0,Twitter for Android,
Chris Candler,1.00022E+18,"Seattle, WA",1/19/2023 0:45,Sad about Jacinda Ardern; world needs more younger/female leadership. I swear if it's Biden/Trump 2024 - I'll be glad to be already dead.,0,Twitter for Android,
Sceal- Ratha,1.44235E+18,"Seattle, WA",1/19/2023 0:45,@williamlegate Just another hater with DTS. You don’t speak for any Truth Trump supporters. Go fly your broom,0,Twitter for iPhone,
John F McBride,2167072310,"Seattle, WA",1/19/2023 0:42,"@john_sipher @wartranslated I respectfully disagree, Mr. Sipher. On the Trump-MAGA-Freedom Caucus scale he’s at bes… https://t.co/SEM4Vbxt6P",0,Twitter for iPhone,
jamesrussbell,28583025,"seattle,washington",1/19/2023 0:40,@Jim_Jordan Quit lying. Republicans aren’t trying to negotiate. They are trying to use the debt ceiling in a hostil… https://t.co/LxqAVlaCHD,0,Twitter for iPad,
DougLawrenson,18313006,"Bellevue, WA - USA",1/19/2023 0:40,@RonFilipkowski outraged because it's just another Trump owned org that he ran into the ground and had so sell for… https://t.co/lHbBj3LptG,0,Twitter Web App,
🥤S⭕️da Stan 👑,1.4219E+18,"Seattle, WA",1/19/2023 0:38,"If Derek Chauvin is released from his sentence, would that put him ahead of Trump and Desantis as favorite for the… https://t.co/8R1CJCRmND",0,Twitter for iPhone,
Brian Henry,1.24122E+18,"Seattle,Wa",1/19/2023 0:38,"@CalltoActivism Trump, trump and trump",0,Twitter Web App,
Raul,14725377,"Seattle, WA",1/19/2023 0:32,@venividimemi @BlankfilesTweet @SassSnarky @MikeHanley6 trump ;lawyers have been the ones releasing information fro… https://t.co/Jxar3ZIQbz,0,TweetDeck Web App,
TeslaHowie the $tsla🐂 in Washington,3309067506,"Seattle, WA",1/19/2023 0:21,"@MissJilianne As I understand it, Trump has a contractual requirement to not initial post on other platforms until… https://t.co/oQnh9sro6G",0,Twitter for iPhone,
Unconventionally Conventional,523333408,Somewhere near Seattle,1/19/2023 0:20,"@RonFilipkowski Did you object to the same when they were Fuck Trump bumper stickers?  Or projections on buildings?

https://t.co/ZjzWB39kRA",0,Twitter Web App,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 0:20,"@GOP More drugs were seized, and more illegal crossings were stopped, under Biden than under Trump.  You want to go… https://t.co/kc1G5RxWkE",0,Twitter Web App,
tula holmes,412857541,"Seattle, WA",1/19/2023 0:15,@JoyAnnReid Don't forget... EVERYONE Trump put in charge of gov. departments were put there to destroy them. We are… https://t.co/JrLK9H4U7k,0,Twitter Web App,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 0:12,"@NickAdamsinUSA You stand proudly for sedition, treason and espionage against the United States, calls to suspend t… https://t.co/oly3zLRcFm",2,Twitter Web App,
Barb White,22176208,"Seattle, WA",1/19/2023 0:12,"@MichaelBayShore @CNN @priscialva They didn’t have to. They were immediately turned over, whereas they had to get a… https://t.co/k2TwdMeGtw",0,Twitter for iPhone,
Urban_Tribesman #MMT Support the Nurses 💙 💙 💙,2893772003,Where Mountains meet the Sea,1/19/2023 0:09,"@itsJeffTiedrich Biden - Less than 20 documents, found in an old office, handed over as soon as they were discovere… https://t.co/HbM9xsyeKB",1,Twitter for iPad,
Marco Ballesteros,9.68987E+17,"Seattle, WA",1/19/2023 0:01,@nytimes He's the Trump of our time!,0,Twitter for Android,
Hyster Prynne🇺🇸,1.58029E+18,Seattle ,1/19/2023 0:00,The call is going out globally.  For those of you that think Joe Biden is a moral man and you voted for him over Tr… https://t.co/Tw6kGLeWCM,21,Twitter Web App,
Randy Winn,6701212,"Mercer Island, WA, USA",1/19/2023 0:00,@TheLeadCNN @christyNHC @mshields007 @kasie @MarioDParker Santos is just a junior-league #Trump. He hasn't had time… https://t.co/P8BSprQ7qI,0,Twitter Web App,
Beckie Thibeault,36244710,"Seattle, WA",1/18/2023 23:58,@TruthinRich16 @POTUS Thank you. Trump runs a damn good Country. 💔🇺🇸💔,0,Twitter for iPhone,
ReggieInSeattle,1.48717E+18,"Seattle, WA",1/18/2023 23:48,"@MajorFactor2 @FedEx This attitude among white, male, conservatives has always been there.  The difference now is t… https://t.co/IGMhoDwhlW",0,Twitter Web App,
Duwamishygirl,8.72495E+17,"Seattle, WA",1/18/2023 23:45,@MarshaBlackburn You should really look at how much $ that the Trump family made. Of course you would never admit t… https://t.co/UHIhALAr09,0,Twitter for iPhone,
Chosen One 🇺🇦+🇺🇸,17127559,"Redmond, WA",1/18/2023 23:45,"@RachelBitecofer In the Trump years, republicans put $7T on the country’s credit card. And now, in true Trumpian fa… https://t.co/nQKPAJKVof",2,Twitter for iPhone,
C Lewis,1.59615E+18,"Seattle, WA",1/18/2023 23:44,Looks like Donnie is butt-hurt. Again.  https://t.co/GUsFwlSGMR,0,Twitter for iPhone,
Ron Schoenberg,1385710496,"Burien, Washington, USA",1/18/2023 23:38,"@JudicialWatch @TomFitton Trump violated a subpoena, refusing to hand over classified material.  Biden is cooperating.",1,Twitter for Android,
Mike Lucas,2474929860,"Seattle, WA",1/18/2023 23:31,"@DailyCaller Here's another DC arrogant, corrupt, prick! He claims he had evidence Trump was a Russian agent 3 year… https://t.co/SkyzUHJaLo",0,Twitter Web App,
WTF Just Happened,8.24721E+17,"Seattle, WA",1/18/2023 23:31,"Trump was initially banned indefinitely from Facebook on Jan. 7, 2021 after the attack on the Capitol by his suppor… https://t.co/yjqZfgH37N",1,TweetDeck,
WTF Just Happened,8.24721E+17,"Seattle, WA",1/18/2023 23:30,"5/ Trump’s 2024 presidential campaign asked Facebook to reinstate his account, arguing that his ban has “dramatical… https://t.co/LSqnADUPst",1,TweetDeck,
Staci Smith,480964314,Seattle,1/18/2023 23:28,"@SpicyNoCajun Ok are people trying to out principle themselves into another Trump 2.0 presidency? I.e. , what are t… https://t.co/mlMmWOiCZs",0,Twitter Web App,
#LisaBleedingHeartLiberal. 🌏 🌊,767029620,"SEATTLE, WA",1/18/2023 23:27,@gtconway3d First I want to see the Trump one.,0,Twitter Web App,
Ironix,3232042777,"Seattle, WA",1/18/2023 23:27,"Do you want to eliminate the contest and worry about #debt ceiling?

 Revoke the #Trump #taxcuts.",0,Twitter for iPhone,
Seattle Slug Slayer,1.12375E+18,"Seattle, WA",1/18/2023 23:26,"@EliseStefanik Elise, you sold your soul to the devil Trump. Don't make us watch you flailing to ""both sides are co… https://t.co/crTs6AyLKq",0,Twitter for Android,
MSN,15856435,"Redmond, WA, USA",1/18/2023 23:24,Manhattan DA concerned that upcoming Trump book could hamper investigation https://t.co/1KwOozmy9y,1,OxfordBlue-Twitter,
Sarah Hager,279273079,Greater Seattle,1/18/2023 23:20,"@SenRickScott You should have told that to Trump, when he added 4 trillion to the deficit -- BEFORE Covid.",0,Twitter Web App,
Brenton⚡️📢,74088354,"Seattle, WA",1/18/2023 23:17,@Geoff_Melnick @MaxCarsiCruz @pslnational Trump and Biden’s positions on Ukraine are mostly continuous. It was Trum… https://t.co/an23foiFZD,0,Twitter for iPad,
Mike Lucas,2474929860,"Seattle, WA",1/18/2023 23:15,"@gatewaypundit It's the typical Wash DC ""Good Ole Boys Club"". Nothing but meaningless bullshit &amp; things go on as us… https://t.co/2GxnCdnSe0",0,Twitter Web App,
David Schraer,858756450,Seattle,1/18/2023 23:15,No reasonable person could reasonably believe that Trump would stop his criminal efforts due to an investigation.… https://t.co/xYFtXFOJUW,0,Twitter for iPhone,
Ironix,3232042777,"Seattle, WA",1/18/2023 23:13,@GOP Trump built the wall,0,Twitter for iPhone,
David Schraer,858756450,Seattle,1/18/2023 23:10,"No reasonable person, given Trump’s history, could reasonably believe that a case could be established by asking st… https://t.co/JHuwBlKi0q",0,Twitter for iPhone,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/18/2023 23:08,"@ACTBrigitte You stand proudly for sedition, treason and espionage against the United States, calls to suspend the… https://t.co/m29aZFeytb",1,Twitter for Android,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/18/2023 23:06,"@ACTBrigitte Because you stand proudly for sedition, treason and espionage against the United States, calls to susp… https://t.co/0bfzRqiWeI",5,Twitter for Android,
"Morgan ""The Weapon"" Contrails",1.19472E+18,"Seattle, WA",1/18/2023 23:05,"@golikehellmachi True, and Trump's going to play pea-knuckle with him at word ""go."" He IS a staggeringly effective bully.",1,Twitter Web App,
Wendell Ricketts,1.50496E+18,"Seattle, WA",1/18/2023 23:02,@gtconway3d 3) Whistle A Happy Tune: One Man’s Successful Journey to Find Inner Peace through Alternative Facts; 4)… https://t.co/E0A80E9S4k,0,Twitter for iPhone,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/18/2023 22:56,"@FoxNews You're posting a poll to avoid the facts.  Unlike Trump, Biden immediately returned the documents, did a s… https://t.co/KpGGTsE1hg",19,Twitter for Android,
Jwax,292095770,"Seattle, WA",1/18/2023 22:55,@Cadence4Trump Have you heard what Trump says about his daughter? Oh ya and all the credible rape accusations?,0,Twitter for iPhone,
David Schraer,858756450,Seattle,1/18/2023 22:54,"#MerrickGarland knew. Delay was not manufactured in the pursuit of justice, delay was manufactured to benefit Trump… https://t.co/HFsnTFAjmn",0,Twitter for iPhone,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/18/2023 22:47,"@RonnyJacksonTX Because you stand proudly for sedition and treason against the United States, calls to suspend the… https://t.co/9f7ENkffJG",0,Twitter for Android,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/18/2023 22:45,"@NickAdamsinUSA No.  Seditionists and traitors, who believe in calls to suspend the Constitution, Thanksgiving with… https://t.co/riBn0jtU2A",0,Twitter for Android,
David Workman,1.584E+18,"Seattle, WA",1/18/2023 22:44,"@ksum_nole_toN @SarahisCensored Hunter left laptop, 50 intel experts came out with the media saying it was misinfor… https://t.co/os8xKoHTWT",0,Twitter for iPhone,
Katie H 🗻🌈🐕🐈🎵🎉💖👄 🙏💙🍰,1.03639E+18,"Kirkland, WA",1/18/2023 22:36,@DailyCaller We don't want her personal opinion. The question should have been asked differently  about how Biden f… https://t.co/EjVgmLB27A,0,Twitter for Android,
John F McBride,2167072310,"Seattle, WA",1/18/2023 22:35,"@WalshFreedom Not just put him in Congress, elevate him, all the while pretending that Democrats were guilty of acc… https://t.co/tU8wE6srJy",0,Twitter for iPhone,
James Pro-Choice Bonz,22228174,Bellevue Washington,1/18/2023 22:34,Jon Stewart says Americans are making same Donald Trump mistake with George Santos | The Independent https://t.co/nKZ09m4qGO,0,Twitter Web App,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/18/2023 22:29,"@MarshaBlackburn More drugs were seized, and more illegal crossings were stopped under Biden than under Trump.  You… https://t.co/ztdSvktTej",1,Twitter for Android,
Robert,1.59925E+18,"Seattle, WA",1/18/2023 22:25,"@thehill Glad trump took the child tax credit from 1400 to 2,000.  What has Biden done?",1,Twitter for iPhone,
James Pro-Choice Bonz,22228174,Bellevue Washington,1/18/2023 22:25,Police Confirm That New Mexico Shooter Was Motivated By Trump Election Lies https://t.co/zvXixXjTIj via @politicususa,0,Twitter Web App,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/18/2023 22:23,"@MarshaBlackburn You want to pay people for exposing Americans to a deadly virus, even after you've proudly ensured… https://t.co/tBfrPc8unP",7,Twitter for Android,
The Seattle Times,14352556,"Seattle, WA",1/18/2023 22:23,"Donald Trump’s former personal lawyer Michael Cohen says he met with Manhattan prosecutors, who are again investiga… https://t.co/pqkwlT4YgX",4,Echobox,
Ruth Neuwald Falcon,67717635,Seattle,1/18/2023 22:21,".@potus: I join @NILC in urging you to uphold your commitment to ending Trump’s detrimental policies, building a hu… https://t.co/SZTg7d6HBr",0,Twitter Web App,
Mark Bracking,314753131,"Seattle, WA",1/18/2023 22:20,"@SpeakerMcCarthy So it will be like Trump is still president wasteful spending. 
According to @tribelaw the Constit… https://t.co/1Dw7Q4Pw73",0,Twitter for Android,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/18/2023 22:19,"@GOP More drugs were seized, and more Illegal crossings were stopped under Biden than under Trump.  You want to ret… https://t.co/JyKW1A3jv4",2,Twitter for Android,
Tina Podlodowski 🇺🇸🇺🇦🏳️‍🌈,23679354,"Seattle, Washington",1/18/2023 22:12,FACT: 25% of the national debt accumulated by the USA over last 230 years occurred during the FOUR YEARS of the Tru… https://t.co/xUu3GOc1eM,6,Twitter for iPhone,
Lindley,228166116,Seattle,1/18/2023 22:08,"@hutchleah My mom has been a tracking-chip-in-the-flu-shot conspiracy theorist conservative for a long time, and Trump just made it worse.",0,Twitter for Android,
Sceal- Ratha,1.44235E+18,"Seattle, WA",1/18/2023 22:06,@saltybacon2k @elonmusk @alx What lies has Trump told onTruth Social? You mean facts you don’t want to believe.  He… https://t.co/rNgTLNma8X,0,Twitter for iPhone,
⌘ left at london ⌘,2615789766,"Seattle, WA",1/18/2023 22:05,@night_owlll @CuzzoneSam if donald trump hits my car in an accident i am instantly faking a coma,0,Twitter for iPhone,
RebeccaMm Davis,1686390032,Seattle,1/18/2023 21:57,@nathaliejacoby1 TRUMP,0,Twitter Web App,
Christopher Bromwell,1.58584E+18,"Seattle, WA",1/18/2023 21:56,@The_Trump_Train Hell yes!. 🇺🇸🦅🗽🦅🇺🇸,0,Twitter for Android,
Matt Birnbaum,505454704,"Seattle, WA",1/18/2023 21:56,@tomaskenn @AlanTudyk Trump has made it so they don’t need to hide it anymore to do well in that party.,1,Twitter for iPhone,
Rahul,8.26276E+17,"Seattle, WA",1/18/2023 21:55,@rumpmasterflex It's better than here because Australia has smaller population and less greed to manage. Australia… https://t.co/1vHmwRjNTz,0,Twitter for Android,
Mohammed Al-mezal,362586076,Seattle Washington,1/18/2023 21:51,@MollyJongFast This is what the saudis and trump want,0,Twitter for iPhone,
Robert,1.59925E+18,"Seattle, WA",1/18/2023 21:51,@TheDemocrats Trump signed an Executive Order to lower prescription drug costs in 2020.,0,Twitter for iPhone,
Mike Martin,1959126733,Seattle,1/18/2023 21:51,"Department of Justice to Donald Trump: You're in possession of Top Secret documents...we're sending the #FBI!

#DOJ… https://t.co/TKLtENvXoU",0,Twitter Web App,
Yvonne Ramirez,4748280734,"Seattle, WA",1/18/2023 21:50,@ZaleskiLuke @SpeakerMcCarthy Dude get a life and stop blaming Trump for everything. My goodness when will you all… https://t.co/MC8Z4YtlWR,0,Twitter for iPhone,
Christopher Bromwell,1.58584E+18,"Seattle, WA",1/18/2023 21:50,@The_Trump_Train Hell yeah 👍,0,Twitter for Android,
ℙ𝕒𝕨𝕤𝟜𝕋𝕙𝕠𝕦𝕘𝕙𝕥 🐾,27344379,"Seattle, WA",1/18/2023 21:49,"@bigeliw @ChinaCocoChow1 @DonaldJTrumpJr Here's where I read it, but it was also picked up by others. They are real… https://t.co/VaOux4UP0H",0,Twitter Web App,
Vid Hardt Is Not a Parody,1.48709E+18,"Seattle, WA",1/18/2023 21:43,"@chrislhayes He's a Mussolini type, as Trump is.",0,Twitter Web App,
Vara Satoshi,2793199113,"Seattle, WA",1/18/2023 21:39,"@joncoopertweets Pretty sure the southern strategy did it first, trump was just a nail in the coffin. The others are his accomplices.",0,Twitter for iPhone,
ℙ𝕒𝕨𝕤𝟜𝕋𝕙𝕠𝕦𝕘𝕙𝕥 🐾,27344379,"Seattle, WA",1/18/2023 21:39,@bigeliw @ChinaCocoChow1 @DonaldJTrumpJr I remember hearing about a falling out between Trump and Epstein and I can… https://t.co/rDxgJQZFpX,0,Twitter Web App,
LadyDon,18275910,"Seattle, WA",1/18/2023 21:37,We all know that you would be fighting this fight without is had Donald tRump been reelected and it is highly likel… https://t.co/Z07XPDbbCm,0,Twitter for iPhone,
BKrypto,9.30182E+17,"Seattle, WA",1/18/2023 21:34,@harryjsisson @TxBlueDiamond Dude. Duuuuuude. Garland is having SUCH a hard time slow walking this thing with Trump… https://t.co/QlSLH0nMCI,0,Twitter for Android,
Perfectly Clear 🧢,1.5686E+18,"Seattle, WA",1/18/2023 21:29,"I never really like trump As a person but I like him as a president. I really don't like his social platform though, Twitter is way better.",0,Twitter for Android,
BigDogGirl🌻🐕‍🦺,1.57878E+18,"Seattle, WA",1/18/2023 21:22,"@Jim_Jordan Trump created the problem!  Making the wealthy, wealthier!",0,Twitter for iPhone,
Jessica 🇺🇸🆘,195899676,Seattle,1/18/2023 21:21,@GOP Didn’t matter that those documents that trump stole were classified. Presidential Records Act makes them the p… https://t.co/XMDAZaGECH,0,Twitter for iPhone,
James Hillman,1605019644,"Seattle, WA",1/18/2023 21:21,"@peglegTD61 @Sportz_DC I think tRump was on the same flights, right?",0,Twitter for Android,
🇪🇺Blue🇺🇸Tiger🇧🇦Politics🇺🇳,1.28216E+18,"Seattle, WA",1/18/2023 21:13,@J4swst Probably one of Trump’s dreams,0,Twitter for iPhone,
A Guy Who Codes,14222410,Bellevue,1/18/2023 21:12,"Listening to the Parable of the Talents by Octavia Butler written in 98. In the story, a far right nationalist pres… https://t.co/rb7ujymOQU",0,Twitter for iPhone,
Art Hall ,2590275270,"Seattle, WA",1/18/2023 21:04,@thebrandybgood @StephenM @realDonaldTrump Enforce? Trump is nothing but a grifting bag of hot air!,0,Twitter for iPhone,
Robert,1.59925E+18,"Seattle, WA",1/18/2023 21:04,@KissickBill @PaxAmericana_ @CBSNews Even The Hill admits the Trump tax cuts helped the middle class as proof from… https://t.co/MgOOYInVZc,0,Twitter for iPhone,
Brad,15601352,"Edmonds, WA",1/18/2023 21:03,"@AmericansVsGOP @leadingdems any day now, he'll be Trump's 2024 running mate",0,Twitter for Android,
Mark Novak,1.3954E+18,"Newcastle, WA",1/18/2023 21:02,@RepAndyBiggsAZ You voted to raise the debt limit three times as our nation's deficit has ballooned under Trump. Hy… https://t.co/s0KBKCNZuJ,0,Twitter Web App,
TruthSeeker (Pureblood & Bitcoin),117652315,"Seattle, Wa",1/18/2023 21:01,Trump still supporting the poison jabs... This is a hard line for me... https://t.co/sbRo0HxPE4,0,Twitter Web App,
TruthSeeker (Pureblood & Bitcoin),117652315,"Seattle, Wa",1/18/2023 21:01,@TLAVagabond Trump still supporting the poison jabs... This is a hard line for me...,0,Twitter Web App,
Karl Hansen (aka Jeremiah Weed),1.35553E+18,"Seattle, WA",1/18/2023 21:00,"@GOP And guess what, it wasn’t secure when the criminal Trump was in office either.",0,Twitter for iPhone,
Andy Stevens 🇺🇸,9.14962E+17,"Bothell, WA",1/18/2023 20:56,"@Michael34500550 @TravisMayfield What?!  Being gay isn't something you ""push on others"".  

Geez, even Trump was pr… https://t.co/4Xx2jIDeSM",0,Twitter Web App,
Sally Franz,21884679,"Seattle, WA",1/18/2023 20:52,"@BarryBleunNila2 @ElectBlue2022 @POTUS 1. Biden handed over doc in less than 24 hrs (not years).

2. Photos were ne… https://t.co/trgAiyJMJ8",1,Twitter for Android,
Ryan Casey,139236026,"Seattle, WA",1/18/2023 20:50,@gtconway3d FYI these cartoonishly incriminating questions Walshe asked the Google are basically the same cartoonis… https://t.co/nrIY7yxBAw,1,Twitter for iPhone,
Raul,14725377,"Seattle, WA",1/18/2023 20:45,@OGApe12 @THasselstrom @medwoman1 @ltecato @KuchiTetrapod @TreatHunterDog @FemmeVoilet @1961mcruzer @GG_MacM13… https://t.co/4rzMEXCyNw,0,TweetDeck Web App,
Mandy Gill,2205728552,Seattle WA,1/18/2023 20:42,Trump Campaign Urges Meta to Let Him Back on Facebook https://t.co/WanUyCY1xr https://t.co/LW8S3gFST1,0,IFTTT,
Shelliebean,1.18491E+18,"Seattle, WA",1/18/2023 20:39,"@RepAndyBiggsAZ You are a bigger liar than Trump. I STILL wear a mask, I'm vaxxed, boosted,  and have had seasonal… https://t.co/sbTvmLfB4D",0,Twitter Web App,
Alvin Vigil,1365086845,"Seattle, WA",1/18/2023 20:38,@ACTBrigitte Trump saved tax cuts to the 1% and to corporations.,0,Twitter for iPhone,
Shelliebean,1.18491E+18,"Seattle, WA",1/18/2023 20:36,"@Jim_Jordan Didn't Trump interfere with many things, including the Mueller report? Not one R said a thing about any of those things.",0,Twitter Web App,
Shelliebean,1.18491E+18,"Seattle, WA",1/18/2023 20:31,@gtconway3d Yet another version of Trump's stolen docs story. Can't seem to make up his mind. Did he declassify the… https://t.co/QBVRaBQf4H,0,Twitter Web App,
Rhonda D,8.80206E+17,"Seattle, WA",1/18/2023 20:28,@RepDavid You mean the fiscal crisis the Trump Administration created by the tax cuts for all the rich and greedy?… https://t.co/0IsKxX7TXG,1,Twitter for iPad,
James Curran,1.58545E+18,"Seattle, WA",1/18/2023 20:27,@ninapaley @wil_da_beast630 If you no vote for trump you aint ready to vote republican.  Vote commie again,0,Twitter for iPhone,
Claudia Scott,2996159119,"Kirkland, WA",1/18/2023 20:26,@joncoopertweets Trump the rest are his minions.,0,Twitter for iPhone,
James Curran,1.58545E+18,"Seattle, WA",1/18/2023 20:26,@Politics_Polls @premisedata TRUMP!!!!,0,Twitter for iPhone,
Art Hall ,2590275270,"Seattle, WA",1/18/2023 20:24,@JudiciaryGOP @JoeBiden Why don't you ask Trump? He's an expert at classified document procurement!,0,Twitter for iPhone,
Shelliebean,1.18491E+18,"Seattle, WA",1/18/2023 20:18,@ProfessorCanine @TheRickWilson She sat there like a deer caught in the headlights at those press conferences while… https://t.co/Mx8Uwo8XFZ,0,Twitter Web App,
Shelliebean,1.18491E+18,"Seattle, WA",1/18/2023 20:17,@StanMathews10 @TheRickWilson Oh please. What did Trump do when the outbreak occurred? Called a fraud when 1 millio… https://t.co/DL4lRg64AL,0,Twitter Web App,
Robert,1.59925E+18,"Seattle, WA",1/18/2023 20:17,@CBSNews Lies. https://t.co/lH6igB2uo1,1,Twitter for iPhone,
Kareem,1.58895E+18,Sea to Shining Sea,1/18/2023 20:08,@CultExpert Objectively speaking didn't those same evangelicals endorse Cruz then Rubio before settling on trump? D… https://t.co/PZIizWtJjK,0,Twitter for Android,
Beezy,1.35493E+18,"Seattle, WA",1/18/2023 20:08,"@samuelkerr @neontaster is the argument that ""they're russian""?

To what extent do the laws advocated or signed by… https://t.co/PpEitGqToN",0,TweetDeck,
stochy storm,1.60179E+18,"Seattle, WA",1/18/2023 20:04,"@Nancy9letters @CalltoActivism I see more Trump derangement fake news reported on your liberal news CNN, ABC, NBC.… https://t.co/rGrU0MRhoZ",0,Twitter for iPhone,
phonebanshee,18001995,Seattle,1/18/2023 20:00,@GadSaad @robreiner @realDonaldTrump @GOP I don't understand your comments.  People who love America hate Trump and… https://t.co/ufv4RwMIfO,0,Twitter Web App,
Jwax,292095770,"Seattle, WA",1/18/2023 19:59,@tedcruz How many times did a Trump press sec lie? None? None??????,0,Twitter for iPhone,
Brad Gallaway,17495434,"Seattle, WA, USA",1/18/2023 19:59,"@lindyli It's exactly the same play they ran during the Trump administration. 

They pick the worst possible person… https://t.co/DrKJw2HxqY",11,Twitter for Android,
Michael @mickeleh@mas.to Markman,13413,"Kirkland, WA",1/18/2023 19:58,@DavidJollyFL @PMcConnellLaw Reminder: Trump was an amplifier of Covid. He owns that 3T part of debt as well.,0,Twitter for iPhone,
Cuddle Monsta is tired of the games people play,1.5433E+18,Seattle,1/18/2023 19:57,"@nothere4musk Yah, that glorious truthiness village of truth??
Trump told his people he's not reaching enough idjit… https://t.co/524rNTrn9c",0,Twitter Web App,
Komrade Krishna,139687148,"Redmond, WA",1/18/2023 19:57,@EnveroKhan @BrehonFailte @josephzeballos @RepBuddyCarter They already passed a tax break for wealthy under trump.… https://t.co/VmOPEXduOM,0,Twitter for Android,
TimLassley// ConpiracyFact.info,1.5333E+18,"Seattle, WA",1/18/2023 19:54,I dont think any of us had a problem w/ Trump UNTIL he refused to acknowledge the alarming accounts of advearse rea… https://t.co/rGV9rBGjbp,2,Twitter Web App,
Robert,1.59925E+18,"Seattle, WA",1/18/2023 19:50,@thehill Especially since the J6 wasn’t able to prove Trump was the cause of a dumb group of people that went in the Capitol.,0,Twitter for iPhone,
Why are you like this?,14229493,"Seattle, WA",1/18/2023 19:49,"@smc429 Literally none of them will ever be held accountable.  Not them, not Trump. Our DOJ is too cowardly to pros… https://t.co/nIxvZIJQGh",1,Twitter for Android,
J V,117554952,"Seattle, WA",1/18/2023 19:48,@JudyBla88436028 @FoxNews You follow Eric Trump https://t.co/5fkUdTbJqP,0,Twitter for iPhone,
TimLassley// ConpiracyFact.info,1.5333E+18,"Seattle, WA",1/18/2023 19:47,Did you or someone you know trust President Trump's advice at the time and take the #OperationWarpspeed covid vaccine?,0,Twitter Web App,
B Phinney,7.57706E+17,Seattle,1/18/2023 19:45,Biden’s NLRB outflanked by Trump’s Supreme Court – Workers Must Mobilize Now to Defend the Right to Strike!… https://t.co/2cGjaRbvX2,1,Twitter for iPad,
Brian Barton,959739565,"Seattle, WA",1/18/2023 19:36,"@Jim_Jordan So, the guy that signs an agreement, is responsible for problems the agreement creates?  Got it.

https://t.co/M1s5kjuVx1",0,Twitter for iPad,
🌊Judy Judy 🇺🇸🌻🇺🇦,1.56214E+18,"Renton, WA",1/18/2023 19:36,@pjampaganza The Republican party is dead. They allowed it to morph into this deplorable  QAnon party of tRump &amp; it… https://t.co/BbBdnbdqwh,0,Twitter for Android,
Kevin Morrison,2614992950,"Seattle, WA",1/18/2023 19:32,Donald Trump prepares for his return to Facebook and Twitter https://t.co/SSRi63CLN6,0,Twitter for iPhone,
Rob Smith,2444075000,"Seattle, WA",1/18/2023 19:31,@thehill Looking forward to Trump continuing to burn the @GOP to the ground. They are going to reap what they sow.… https://t.co/0ciIKbiSt1,0,Twitter for iPhone,
Kevin Decker,36501651,"Seattle, WA",1/18/2023 19:31,@DineshDSouza It would definitely show that once again Trump failed at his attempt to be relevant and successful wi… https://t.co/APxmVcEZHu,1,Twitter Web App,
Cuddle Monsta is tired of the games people play,1.5433E+18,Seattle,1/18/2023 19:31,@No22313336 It's almost as if Trump's soul steals the life out of everything he touches.,0,Twitter Web App,
Kevin Morrison,2614992950,"Seattle, WA",1/18/2023 19:27,Trump pleads with Meta to restore Facebook account https://t.co/GAiCFWJDWV,0,Twitter for iPhone,
"Morgan ""The Weapon"" Contrails",1.19472E+18,"Seattle, WA",1/18/2023 19:26,"@get_offme @DWUhlfelderLaw There will be if the base is willing to wish-cast what they want, claiming “you know wha… https://t.co/xag3T9zTka",0,Twitter for iPhone,
John 'Eric' Taylor 🌻 🇺🇸🇩🇪🇨🇿🇺🇦,9.76185E+17,"Seattle, WA",1/18/2023 19:26,"Trump's story about the ""stollen"" documents keeps changing! https://t.co/DiEGbZHkex",0,Twitter for Android,
/dev/null,47792916,"Seattle, WA",1/18/2023 19:25,Covid denialism is at an all time high. People are just ignoring it because it isn’t being lead by Trump.,0,Twitter for iPhone,
JakeMusc 🌎,1.55527E+18,"Bothell, WA",1/18/2023 19:23,"@RonFilipkowski Trump imagined all of that, with Ronny's alcohol infused, drug induced help. #Candyman",0,Twitter for iPhone,
Amityville,310605635,"Seattle, WA",1/18/2023 19:22,@AntonioSabatoJr We have dozens of photos of Trump and Epstein hanging with under age girls. Where are any of the photos of these people?,0,Twitter Web App,
